date, value,value2
"May 2, 1957",3,
"May 3, 1957",3,
"May 4, 1957",3,
"May 5, 1957",3,
"May 6, 1957",3,
"May 7, 1957",3,
"May 8, 1957",3,
"May 9, 1957",3,
"May 10, 1957",3,
"May 11, 1957",3,
"May 12, 1957",3,
"May 13, 1957",3,
"May 14, 1957",3,
"May 15, 1957",3,
"May 16, 1957",3,
"May 17, 1957",3,
"May 18, 1957",3,
"May 19, 1957",3,
"May 20, 1957",3,
"May 21, 1957",3,
"May 22, 1957",3,
"May 23, 1957",3,
"May 24, 1957",3,
"May 25, 1957",3,
"May 26, 1957",3,
"May 27, 1957",3,
"May 28, 1957",3,
"May 29, 1957",3,
"May 30, 1957",3,
"May 31, 1957",3,
"June 1, 1957",3,
"June 2, 1957",3,
"June 3, 1957",3,
"June 4, 1957",3,
"June 5, 1957",3,
"June 6, 1957",3,
"June 7, 1957",3,
"June 8, 1957",3,
"June 9, 1957",3,
"June 10, 1957",3,
"June 11, 1957",3,
"June 12, 1957",3,
"June 13, 1957",3,
"June 14, 1957",3,
"June 15, 1957",3,
"June 16, 1957",3,
"June 17, 1957",3,
"June 18, 1957",3,
"June 19, 1957",3,
"June 20, 1957",3,
"June 21, 1957",3,
"June 22, 1957",3,
"June 23, 1957",3,
"June 24, 1957",3,
"June 25, 1957",3,
"June 26, 1957",3,
"June 27, 1957",3,
"June 28, 1957",3,
"June 29, 1957",3,
"June 30, 1957",3,
"July 1, 1957",3,
"July 2, 1957",3,
"July 3, 1957",3,
"July 4, 1957",3,
"July 5, 1957",3,
"July 6, 1957",3,
"July 7, 1957",3,
"July 8, 1957",3,
"July 9, 1957",3,
"July 10, 1957",3,
"July 11, 1957",3,
"July 12, 1957",3,
"July 13, 1957",3,
"July 14, 1957",3,
"July 15, 1957",3,
"July 16, 1957",3,
"July 17, 1957",3,
"July 18, 1957",3,
"July 19, 1957",3,
"July 20, 1957",3,
"July 21, 1957",3,
"July 22, 1957",3,
"July 23, 1957",3,
"July 24, 1957",2.88,
"July 25, 1957",3,
"July 26, 1957",3,
"July 27, 1957",3,
"July 28, 1957",3,
"July 29, 1957",3,
"July 30, 1957",2.94,
"July 31, 1957",2.88,
"August 1, 1957",3,
"August 2, 1957",3,
"August 3, 1957",3,
"August 4, 1957",3,
"August 5, 1957",3,
"August 6, 1957",3,
"August 7, 1957",3,
"August 8, 1957",3,
"August 9, 1957",3,
"August 10, 1957",3,
"August 11, 1957",3,
"August 12, 1957",3.25,
"August 13, 1957",3.38,
"August 14, 1957",3,
"August 15, 1957",3.25,
"August 16, 1957",3.38,
"August 17, 1957",3.38,
"August 18, 1957",3.38,
"August 19, 1957",3.25,
"August 20, 1957",3.38,
"August 21, 1957",3,
"August 22, 1957",3.38,
"August 23, 1957",3.5,
"August 24, 1957",3.5,
"August 25, 1957",3.5,
"August 26, 1957",3.5,
"August 27, 1957",3.5,
"August 28, 1957",3.5,
"August 29, 1957",3.5,
"August 30, 1957",3.5,
"August 31, 1957",3.5,
"September 1, 1957",3.5,
"September 2, 1957",3.5,
"September 3, 1957",3.5,
"September 4, 1957",2.5,
"September 5, 1957",3.5,
"September 6, 1957",3.5,
"September 7, 1957",3.5,
"September 8, 1957",3.5,
"September 9, 1957",3.5,
"September 10, 1957",3.5,
"September 11, 1957",3.5,
"September 12, 1957",3.5,
"September 13, 1957",3.5,
"September 14, 1957",3.5,
"September 15, 1957",3.5,
"September 16, 1957",3.5,
"September 17, 1957",3.5,
"September 18, 1957",3.5,
"September 19, 1957",3.5,
"September 20, 1957",3.5,
"September 21, 1957",3.5,
"September 22, 1957",3.5,
"September 23, 1957",3.5,
"September 24, 1957",3.5,
"September 25, 1957",3.5,
"September 26, 1957",3.5,
"September 27, 1957",3.5,
"September 28, 1957",3.5,
"September 29, 1957",3.5,
"September 30, 1957",3.5,
"October 1, 1957",3.5,
"October 2, 1957",3.5,
"October 3, 1957",3.5,
"October 4, 1957",3.5,
"October 5, 1957",3.5,
"October 6, 1957",3.5,
"October 7, 1957",3.5,
"October 8, 1957",3.5,
"October 9, 1957",3.5,
"October 10, 1957",3.5,
"October 11, 1957",3.5,
"October 12, 1957",3.5,
"October 13, 1957",3.5,
"October 14, 1957",3.5,
"October 15, 1957",3.5,
"October 16, 1957",3.5,
"October 17, 1957",3.5,
"October 18, 1957",3.5,
"October 19, 1957",3.5,
"October 20, 1957",3.5,
"October 21, 1957",3.5,
"October 22, 1957",3.5,
"October 23, 1957",3.5,
"October 24, 1957",3.5,
"October 25, 1957",3.5,
"October 26, 1957",3.5,
"October 27, 1957",3.5,
"October 28, 1957",3.5,
"October 29, 1957",3.5,
"October 30, 1957",3.5,
"October 31, 1957",3.5,
"November 1, 1957",3.5,
"November 2, 1957",3.5,
"November 3, 1957",3.5,
"November 4, 1957",3.5,
"November 5, 1957",3.5,
"November 6, 1957",3.5,
"November 7, 1957",3.5,
"November 8, 1957",3.5,
"November 9, 1957",3.5,
"November 10, 1957",3.5,
"November 11, 1957",3.5,
"November 12, 1957",3.5,
"November 13, 1957",3.25,
"November 14, 1957",3.5,
"November 15, 1957",3.5,
"November 16, 1957",3.5,
"November 17, 1957",3.5,
"November 18, 1957",3,
"November 19, 1957",3,
"November 20, 1957",3,
"November 21, 1957",3,
"November 22, 1957",3,
"November 23, 1957",3,
"November 24, 1957",3,
"November 25, 1957",3,
"November 26, 1957",3,
"November 27, 1957",3,
"November 28, 1957",3,
"November 29, 1957",3,
"November 30, 1957",3,
"December 1, 1957",3,
"December 2, 1957",3,
"December 3, 1957",2.5,
"December 4, 1957",3,
"December 5, 1957",3,
"December 6, 1957",3,
"December 7, 1957",3,
"December 8, 1957",3,
"December 9, 1957",3,
"December 10, 1957",3,
"December 11, 1957",3,
"December 12, 1957",3,
"December 13, 1957",3,
"December 14, 1957",3,
"December 15, 1957",3,
"December 16, 1957",3,
"December 17, 1957",3,
"December 18, 1957",3,
"December 19, 1957",3,
"December 20, 1957",3,
"December 21, 1957",3,
"December 22, 1957",3,
"December 23, 1957",3,
"December 24, 1957",3,
"December 25, 1957",3,
"December 26, 1957",3,
"December 27, 1957",3,
"December 28, 1957",3,
"December 29, 1957",3,
"December 30, 1957",3,
"December 31, 1957",3,
"January 1, 1958",3,
"January 2, 1958",3,
"January 3, 1958",3,
"January 4, 1958",3,
"January 5, 1958",3,
"January 6, 1958",3,
"January 7, 1958",2.88,
"January 8, 1958",3,
"January 9, 1958",3,
"January 10, 1958",3,
"January 11, 1958",3,
"January 12, 1958",3,
"January 13, 1958",3,
"January 14, 1958",2.88,
"January 15, 1958",2.25,
"January 16, 1958",3,
"January 17, 1958",3,
"January 18, 1958",3,
"January 19, 1958",3,
"January 20, 1958",3,
"January 21, 1958",3,
"January 22, 1958",3,
"January 23, 1958",2.75,
"January 24, 1958",2.75,
"January 25, 1958",2.75,
"January 26, 1958",2.75,
"January 27, 1958",2.5,
"January 28, 1958",1.75,
"January 29, 1958",0.75,
"January 30, 1958",1.75,
"January 31, 1958",1.5,
"February 1, 1958",1.5,
"February 2, 1958",1.5,
"February 3, 1958",1.75,
"February 4, 1958",1.25,
"February 5, 1958",1.25,
"February 6, 1958",2.25,
"February 7, 1958",2.75,
"February 8, 1958",2.75,
"February 9, 1958",2.75,
"February 10, 1958",2.75,
"February 11, 1958",2.63,
"February 12, 1958",2.63,
"February 13, 1958",2.75,
"February 14, 1958",2.75,
"February 15, 1958",2.75,
"February 16, 1958",2.75,
"February 17, 1958",2.25,
"February 18, 1958",1,
"February 19, 1958",0.5,
"February 20, 1958",1,
"February 21, 1958",0.75,
"February 22, 1958",0.75,
"February 23, 1958",0.75,
"February 24, 1958",1,
"February 25, 1958",0.5,
"February 26, 1958",0.38,
"February 27, 1958",0.75,
"February 28, 1958",0.5,
"March 1, 1958",0.5,
"March 2, 1958",0.5,
"March 3, 1958",1,
"March 4, 1958",2,
"March 5, 1958",2.5,
"March 6, 1958",2,
"March 7, 1958",1.25,
"March 8, 1958",1.25,
"March 9, 1958",1.25,
"March 10, 1958",1.25,
"March 11, 1958",1.25,
"March 12, 1958",1.25,
"March 13, 1958",1.63,
"March 14, 1958",1.5,
"March 15, 1958",1.5,
"March 16, 1958",1.5,
"March 17, 1958",1.25,
"March 18, 1958",1.5,
"March 19, 1958",1.25,
"March 20, 1958",1.5,
"March 21, 1958",1.5,
"March 22, 1958",1.5,
"March 23, 1958",1.5,
"March 24, 1958",1,
"March 25, 1958",0.25,
"March 26, 1958",0.25,
"March 27, 1958",0.75,
"March 28, 1958",0.75,
"March 29, 1958",0.75,
"March 30, 1958",0.75,
"March 31, 1958",0.5,
"April 1, 1958",0.25,
"April 2, 1958",0.13,
"April 3, 1958",0.75,
"April 4, 1958",0.75,
"April 5, 1958",0.75,
"April 6, 1958",0.75,
"April 7, 1958",1,
"April 8, 1958",1.5,
"April 9, 1958",2,
"April 10, 1958",2.13,
"April 11, 1958",1.5,
"April 12, 1958",1.5,
"April 13, 1958",1.5,
"April 14, 1958",1.75,
"April 15, 1958",1.75,
"April 16, 1958",2.13,
"April 17, 1958",1.25,
"April 18, 1958",1,
"April 19, 1958",1,
"April 20, 1958",1,
"April 21, 1958",1.5,
"April 22, 1958",1.63,
"April 23, 1958",1.63,
"April 24, 1958",1.5,
"April 25, 1958",1.63,
"April 26, 1958",1.63,
"April 27, 1958",1.63,
"April 28, 1958",1.63,
"April 29, 1958",0.5,
"April 30, 1958",0.25,
"May 1, 1958",0.75,
"May 2, 1958",1.25,
"May 3, 1958",1.25,
"May 4, 1958",1.25,
"May 5, 1958",1.25,
"May 6, 1958",1,
"May 7, 1958",1,
"May 8, 1958",1.25,
"May 9, 1958",1.25,
"May 10, 1958",1.25,
"May 11, 1958",1.25,
"May 12, 1958",1.25,
"May 13, 1958",0.25,
"May 14, 1958",0.13,
"May 15, 1958",0.5,
"May 16, 1958",0.63,
"May 17, 1958",0.63,
"May 18, 1958",0.63,
"May 19, 1958",0.38,
"May 20, 1958",0.25,
"May 21, 1958",0.25,
"May 22, 1958",0.25,
"May 23, 1958",0.25,
"May 24, 1958",0.25,
"May 25, 1958",0.25,
"May 26, 1958",0.13,
"May 27, 1958",0.13,
"May 28, 1958",0.13,
"May 29, 1958",0.13,
"May 30, 1958",0.13,
"May 31, 1958",0.13,
"June 1, 1958",0.13,
"June 2, 1958",0.25,
"June 3, 1958",1,
"June 4, 1958",0.5,
"June 5, 1958",1.25,
"June 6, 1958",1.5,
"June 7, 1958",1.5,
"June 8, 1958",1.5,
"June 9, 1958",1.63,
"June 10, 1958",1.63,
"June 11, 1958",0.75,
"June 12, 1958",1.25,
"June 13, 1958",1.63,
"June 14, 1958",1.63,
"June 15, 1958",1.63,
"June 16, 1958",1.63,
"June 17, 1958",1.25,
"June 18, 1958",0.5,
"June 19, 1958",0.75,
"June 20, 1958",0.75,
"June 21, 1958",0.75,
"June 22, 1958",0.75,
"June 23, 1958",0.5,
"June 24, 1958",0.25,
"June 25, 1958",0.5,
"June 26, 1958",0.5,
"June 27, 1958",0.5,
"June 28, 1958",0.5,
"June 29, 1958",0.5,
"June 30, 1958",0.5,
"July 1, 1958",0.25,
"July 2, 1958",0.25,
"July 3, 1958",0.75,
"July 4, 1958",0.75,
"July 5, 1958",0.75,
"July 6, 1958",0.75,
"July 7, 1958",1.25,
"July 8, 1958",0.63,
"July 9, 1958",0.5,
"July 10, 1958",1.25,
"July 11, 1958",1.63,
"July 12, 1958",1.63,
"July 13, 1958",1.63,
"July 14, 1958",1.63,
"July 15, 1958",1,
"July 16, 1958",0.5,
"July 17, 1958",0.75,
"July 18, 1958",0.5,
"July 19, 1958",0.5,
"July 20, 1958",0.5,
"July 21, 1958",0.38,
"July 22, 1958",0.25,
"July 23, 1958",0.25,
"July 24, 1958",0.5,
"July 25, 1958",0.5,
"July 26, 1958",0.5,
"July 27, 1958",0.5,
"July 28, 1958",0.25,
"July 29, 1958",0.13,
"July 30, 1958",0.13,
"July 31, 1958",0.38,
"August 1, 1958",1,
"August 2, 1958",1,
"August 3, 1958",1,
"August 4, 1958",1,
"August 5, 1958",0.75,
"August 6, 1958",1.25,
"August 7, 1958",1.63,
"August 8, 1958",1.63,
"August 9, 1958",1.63,
"August 10, 1958",1.63,
"August 11, 1958",1.75,
"August 12, 1958",1.63,
"August 13, 1958",1.5,
"August 14, 1958",1.63,
"August 15, 1958",1.75,
"August 16, 1958",1.75,
"August 17, 1958",1.75,
"August 18, 1958",1.75,
"August 19, 1958",1.38,
"August 20, 1958",1.25,
"August 21, 1958",1.75,
"August 22, 1958",1.75,
"August 23, 1958",1.75,
"August 24, 1958",1.75,
"August 25, 1958",1.75,
"August 26, 1958",1.75,
"August 27, 1958",1.25,
"August 28, 1958",1.75,
"August 29, 1958",1.75,
"August 30, 1958",1.75,
"August 31, 1958",1.75,
"September 1, 1958",1.75,
"September 2, 1958",1.75,
"September 3, 1958",1.25,
"September 4, 1958",1.75,
"September 5, 1958",1.75,
"September 6, 1958",1.75,
"September 7, 1958",1.75,
"September 8, 1958",1.75,
"September 9, 1958",1.25,
"September 10, 1958",1.75,
"September 11, 1958",1.75,
"September 12, 1958",2,
"September 13, 1958",2,
"September 14, 1958",2,
"September 15, 1958",1.75,
"September 16, 1958",1.13,
"September 17, 1958",0.75,
"September 18, 1958",2,
"September 19, 1958",2,
"September 20, 1958",2,
"September 21, 1958",2,
"September 22, 1958",1.88,
"September 23, 1958",1.75,
"September 24, 1958",1.75,
"September 25, 1958",2,
"September 26, 1958",2,
"September 27, 1958",2,
"September 28, 1958",2,
"September 29, 1958",2,
"September 30, 1958",1.5,
"October 1, 1958",1,
"October 2, 1958",2,
"October 3, 1958",2,
"October 4, 1958",2,
"October 5, 1958",2,
"October 6, 1958",2,
"October 7, 1958",1.5,
"October 8, 1958",2,
"October 9, 1958",2,
"October 10, 1958",2,
"October 11, 1958",2,
"October 12, 1958",2,
"October 13, 1958",2,
"October 14, 1958",2,
"October 15, 1958",1.75,
"October 16, 1958",2,
"October 17, 1958",2,
"October 18, 1958",2,
"October 19, 1958",2,
"October 20, 1958",2,
"October 21, 1958",1.88,
"October 22, 1958",2,
"October 23, 1958",2,
"October 24, 1958",2,
"October 25, 1958",2,
"October 26, 1958",2,
"October 27, 1958",1.63,
"October 28, 1958",0.5,
"October 29, 1958",0.13,
"October 30, 1958",1.5,
"October 31, 1958",2,
"November 1, 1958",2,
"November 2, 1958",2,
"November 3, 1958",2,
"November 4, 1958",2,
"November 5, 1958",2,
"November 6, 1958",2,
"November 7, 1958",2.5,
"November 8, 1958",2.5,
"November 9, 1958",2.5,
"November 10, 1958",1.75,
"November 11, 1958",1.75,
"November 12, 1958",1,
"November 13, 1958",2.25,
"November 14, 1958",2.5,
"November 15, 1958",2.5,
"November 16, 1958",2.5,
"November 17, 1958",2.5,
"November 18, 1958",2.5,
"November 19, 1958",2.5,
"November 20, 1958",2.5,
"November 21, 1958",2.25,
"November 22, 1958",2.25,
"November 23, 1958",2.25,
"November 24, 1958",2.5,
"November 25, 1958",2.5,
"November 26, 1958",2.5,
"November 27, 1958",2.5,
"November 28, 1958",2.5,
"November 29, 1958",2.5,
"November 30, 1958",2.5,
"December 1, 1958",2.38,
"December 2, 1958",1.5,
"December 3, 1958",2.25,
"December 4, 1958",2.5,
"December 5, 1958",2.5,
"December 6, 1958",2.5,
"December 7, 1958",2.5,
"December 8, 1958",2.25,
"December 9, 1958",2,
"December 10, 1958",2.5,
"December 11, 1958",2.5,
"December 12, 1958",2.5,
"December 13, 1958",2.5,
"December 14, 1958",2.5,
"December 15, 1958",2.5,
"December 16, 1958",2.5,
"December 17, 1958",2.5,
"December 18, 1958",2.5,
"December 19, 1958",2.5,
"December 20, 1958",2.5,
"December 21, 1958",2.5,
"December 22, 1958",2.5,
"December 23, 1958",2.5,
"December 24, 1958",2.5,
"December 25, 1958",2.5,
"December 26, 1958",2.5,
"December 27, 1958",2.5,
"December 28, 1958",2.5,
"December 29, 1958",2.5,
"December 30, 1958",2.38,
"December 31, 1958",2.38,
"January 1, 1959",2.38,
"January 2, 1959",2.5,
"January 3, 1959",2.5,
"January 4, 1959",2.5,
"January 5, 1959",2.5,
"January 6, 1959",2.5,
"January 7, 1959",2.5,
"January 8, 1959",2.5,
"January 9, 1959",2.5,
"January 10, 1959",2.5,
"January 11, 1959",2.5,
"January 12, 1959",2.5,
"January 13, 1959",2.25,
"January 14, 1959",2.38,
"January 15, 1959",2.5,
"January 16, 1959",2.5,
"January 17, 1959",2.5,
"January 18, 1959",2.5,
"January 19, 1959",2.5,
"January 20, 1959",2.5,
"January 21, 1959",2.5,
"January 22, 1959",2.5,
"January 23, 1959",2.5,
"January 24, 1959",2.5,
"January 25, 1959",2.5,
"January 26, 1959",2.5,
"January 27, 1959",2.5,
"January 28, 1959",2.5,
"January 29, 1959",2.5,
"January 30, 1959",2.5,
"January 31, 1959",2.5,
"February 1, 1959",2.5,
"February 2, 1959",2.5,
"February 3, 1959",2.5,
"February 4, 1959",2.5,
"February 5, 1959",2.5,
"February 6, 1959",2.5,
"February 7, 1959",2.5,
"February 8, 1959",2.5,
"February 9, 1959",2.5,
"February 10, 1959",2.25,
"February 11, 1959",1.75,
"February 12, 1959",2.5,
"February 13, 1959",2.5,
"February 14, 1959",2.5,
"February 15, 1959",2.5,
"February 16, 1959",2.5,
"February 17, 1959",2,
"February 18, 1959",2,
"February 19, 1959",2.5,
"February 20, 1959",2.5,
"February 21, 1959",2.5,
"February 22, 1959",2.5,
"February 23, 1959",2.5,
"February 24, 1959",2.5,
"February 25, 1959",2.5,
"February 26, 1959",2.5,
"February 27, 1959",2.5,
"February 28, 1959",2.5,
"March 1, 1959",2.5,
"March 2, 1959",2.5,
"March 3, 1959",2.25,
"March 4, 1959",2.5,
"March 5, 1959",2.5,
"March 6, 1959",3,
"March 7, 1959",3,
"March 8, 1959",3,
"March 9, 1959",2.5,
"March 10, 1959",2.5,
"March 11, 1959",2.5,
"March 12, 1959",2.75,
"March 13, 1959",2.88,
"March 14, 1959",2.88,
"March 15, 1959",2.88,
"March 16, 1959",2.88,
"March 17, 1959",2.75,
"March 18, 1959",3,
"March 19, 1959",2.88,
"March 20, 1959",3,
"March 21, 1959",3,
"March 22, 1959",3,
"March 23, 1959",3,
"March 24, 1959",2.88,
"March 25, 1959",2.75,
"March 26, 1959",3,
"March 27, 1959",2.88,
"March 28, 1959",2.88,
"March 29, 1959",2.88,
"March 30, 1959",3,
"March 31, 1959",3,
"April 1, 1959",2.25,
"April 2, 1959",3,
"April 3, 1959",3,
"April 4, 1959",3,
"April 5, 1959",3,
"April 6, 1959",3,
"April 7, 1959",3,
"April 8, 1959",3,
"April 9, 1959",3,
"April 10, 1959",3,
"April 11, 1959",3,
"April 12, 1959",3,
"April 13, 1959",3,
"April 14, 1959",3,
"April 15, 1959",3,
"April 16, 1959",3,
"April 17, 1959",3,
"April 18, 1959",3,
"April 19, 1959",3,
"April 20, 1959",3,
"April 21, 1959",3,
"April 22, 1959",3,
"April 23, 1959",3,
"April 24, 1959",3,
"April 25, 1959",3,
"April 26, 1959",3,
"April 27, 1959",3,
"April 28, 1959",2.5,
"April 29, 1959",3,
"April 30, 1959",3,
"May 1, 1959",3,
"May 2, 1959",3,
"May 3, 1959",3,
"May 4, 1959",3,
"May 5, 1959",3,
"May 6, 1959",3,
"May 7, 1959",3,
"May 8, 1959",3,
"May 9, 1959",3,
"May 10, 1959",3,
"May 11, 1959",3,
"May 12, 1959",3,
"May 13, 1959",3,
"May 14, 1959",3,
"May 15, 1959",3,
"May 16, 1959",3,
"May 17, 1959",3,
"May 18, 1959",2.75,
"May 19, 1959",2,
"May 20, 1959",1.5,
"May 21, 1959",3,
"May 22, 1959",3,
"May 23, 1959",3,
"May 24, 1959",3,
"May 25, 1959",3,
"May 26, 1959",2.75,
"May 27, 1959",2,
"May 28, 1959",3,
"May 29, 1959",3.25,
"May 30, 1959",3.25,
"May 31, 1959",3.25,
"June 1, 1959",3,
"June 2, 1959",3,
"June 3, 1959",3,
"June 4, 1959",3.25,
"June 5, 1959",3.5,
"June 6, 1959",3.5,
"June 7, 1959",3.5,
"June 8, 1959",3.5,
"June 9, 1959",3,
"June 10, 1959",3.25,
"June 11, 1959",3.5,
"June 12, 1959",3.5,
"June 13, 1959",3.5,
"June 14, 1959",3.5,
"June 15, 1959",3.5,
"June 16, 1959",3.5,
"June 17, 1959",3.5,
"June 18, 1959",3.5,
"June 19, 1959",3.5,
"June 20, 1959",3.5,
"June 21, 1959",3.5,
"June 22, 1959",3.5,
"June 23, 1959",3.25,
"June 24, 1959",3.5,
"June 25, 1959",3.5,
"June 26, 1959",3.5,
"June 27, 1959",3.5,
"June 28, 1959",3.5,
"June 29, 1959",3.5,
"June 30, 1959",3,
"July 1, 1959",2.75,
"July 2, 1959",3.5,
"July 3, 1959",3.5,
"July 4, 1959",3.5,
"July 5, 1959",3.5,
"July 6, 1959",3.5,
"July 7, 1959",3.5,
"July 8, 1959",3.5,
"July 9, 1959",3.5,
"July 10, 1959",3.5,
"July 11, 1959",3.5,
"July 12, 1959",3.5,
"July 13, 1959",3.5,
"July 14, 1959",3.5,
"July 15, 1959",3.25,
"July 16, 1959",3.5,
"July 17, 1959",3.5,
"July 18, 1959",3.5,
"July 19, 1959",3.5,
"July 20, 1959",3.5,
"July 21, 1959",3.5,
"July 22, 1959",3.5,
"July 23, 1959",3.5,
"July 24, 1959",3.5,
"July 25, 1959",3.5,
"July 26, 1959",3.5,
"July 27, 1959",3.5,
"July 28, 1959",3.5,
"July 29, 1959",3.5,
"July 30, 1959",3.5,
"July 31, 1959",3.5,
"August 1, 1959",3.5,
"August 2, 1959",3.5,
"August 3, 1959",3.5,
"August 4, 1959",3.5,
"August 5, 1959",3.5,
"August 6, 1959",3.5,
"August 7, 1959",3.5,
"August 8, 1959",3.5,
"August 9, 1959",3.5,
"August 10, 1959",3.5,
"August 11, 1959",3.5,
"August 12, 1959",3.5,
"August 13, 1959",3.5,
"August 14, 1959",3.5,
"August 15, 1959",3.5,
"August 16, 1959",3.5,
"August 17, 1959",3.5,
"August 18, 1959",3.5,
"August 19, 1959",3.5,
"August 20, 1959",3.5,
"August 21, 1959",3.5,
"August 22, 1959",3.5,
"August 23, 1959",3.5,
"August 24, 1959",3.5,
"August 25, 1959",3.5,
"August 26, 1959",3.5,
"August 27, 1959",3.5,
"August 28, 1959",3.5,
"August 29, 1959",3.5,
"August 30, 1959",3.5,
"August 31, 1959",3.5,
"September 1, 1959",3.5,
"September 2, 1959",3.5,
"September 3, 1959",3.5,
"September 4, 1959",3.5,
"September 5, 1959",3.5,
"September 6, 1959",3.5,
"September 7, 1959",3.5,
"September 8, 1959",3.5,
"September 9, 1959",3.25,
"September 10, 1959",3.5,
"September 11, 1959",4,
"September 12, 1959",4,
"September 13, 1959",4,
